BarTime,Direction,QualityScore,WouldBeEntryPrice,BlockReason
2025.11.11 02:25:00,LONG,53,4121.29000,BLOCKED:PositionOpen
2025.11.11 02:30:00,LONG,45,4124.93000,BLOCKED:PositionOpen
2025.11.11 02:35:00,LONG,46,4127.21000,BLOCKED:PositionOpen
2025.11.11 04:00:00,LONG,55,4136.43000,BLOCKED:DailyQuota
2025.11.11 04:10:00,LONG,55,4134.83000,BLOCKED:DailyQuota
2025.11.11 04:25:00,LONG,43,4136.93000,BLOCKED:DailyQuota
2025.11.11 04:45:00,LONG,64,4139.15000,BLOCKED:DailyQuota
2025.11.11 06:20:00,LONG,66,4144.19000,BLOCKED:DailyQuota
2025.11.11 06:35:00,LONG,49,4144.56000,BLOCKED:DailyQuota
2025.11.11 06:40:00,LONG,57,4145.50000,BLOCKED:DailyQuota
2025.11.11 11:30:00,LONG,77,4143.96000,BLOCKED:DailyQuota
2025.11.11 12:15:00,LONG,73,4141.38000,BLOCKED:DailyQuota
2025.11.11 12:20:00,LONG,53,4142.48000,BLOCKED:DailyQuota
2025.11.11 12:25:00,LONG,77,4144.08000,BLOCKED:DailyQuota
2025.11.11 22:15:00,LONG,71,4127.34000,BLOCKED:DailyQuota
2025.11.11 22:20:00,LONG,36,4127.88000,BLOCKED:DailyQuota
2025.11.11 22:40:00,LONG,72,4129.06000,BLOCKED:DailyQuota
2025.11.11 22:45:00,LONG,39,4129.75000,BLOCKED:DailyQuota
2025.11.11 22:50:00,LONG,38,4129.53000,BLOCKED:DailyQuota
2025.11.11 23:10:00,LONG,29,4129.51000,BLOCKED:DailyQuota
2025.11.11 23:15:00,LONG,48,4130.31000,BLOCKED:DailyQuota
2025.11.11 23:20:00,LONG,46,4130.49000,BLOCKED:DailyQuota
2025.11.12 01:05:00,LONG,47,4130.75000,OK
2025.11.12 02:35:00,LONG,60,4142.94000,BLOCKED:DailyQuota
2025.11.12 09:10:00,LONG,77,4122.29000,BLOCKED:DailyQuota
2025.11.12 09:15:00,LONG,54,4124.74000,BLOCKED:DailyQuota
2025.11.12 09:30:00,LONG,51,4124.14000,BLOCKED:DailyQuota
2025.11.12 09:50:00,LONG,78,4117.74000,BLOCKED:DailyQuota
2025.11.12 10:00:00,LONG,71,4117.41000,BLOCKED:DailyQuota
2025.11.12 14:10:00,LONG,71,4128.49000,BLOCKED:DailyQuota
2025.11.12 14:15:00,LONG,68,4130.79000,BLOCKED:DailyQuota
2025.11.12 16:55:00,LONG,66,4139.43000,BLOCKED:DailyQuota
2025.11.12 17:35:00,LONG,58,4177.99000,BLOCKED:DailyQuota
2025.11.12 18:30:00,LONG,53,4186.98000,BLOCKED:DailyQuota
2025.11.12 18:45:00,LONG,77,4193.55000,BLOCKED:DailyQuota
2025.11.12 18:55:00,LONG,52,4194.49000,BLOCKED:DailyQuota
2025.11.12 19:00:00,LONG,75,4196.58000,BLOCKED:DailyQuota
2025.11.12 19:05:00,LONG,77,4202.26000,BLOCKED:DailyQuota
2025.11.12 19:35:00,LONG,77,4201.32000,BLOCKED:DailyQuota
2025.11.12 19:40:00,LONG,52,4204.18000,BLOCKED:DailyQuota
2025.11.12 20:25:00,LONG,77,4204.13000,BLOCKED:DailyQuota
2025.11.12 20:30:00,LONG,61,4207.89000,BLOCKED:DailyQuota
2025.11.13 05:10:00,LONG,59,4199.80000,OK
2025.11.13 05:25:00,LONG,72,4203.96000,BLOCKED:PositionOpen
2025.11.13 06:10:00,LONG,59,4218.49000,BLOCKED:PositionOpen
2025.11.13 06:30:00,LONG,47,4209.84000,BLOCKED:PositionOpen
2025.11.13 06:40:00,LONG,67,4208.41000,BLOCKED:PositionOpen
2025.11.13 07:10:00,LONG,58,4215.56000,BLOCKED:PositionOpen
2025.11.13 07:15:00,LONG,50,4217.44000,BLOCKED:PositionOpen
2025.11.13 09:55:00,LONG,73,4218.50000,BLOCKED:PositionOpen
2025.11.13 10:25:00,LONG,76,4237.09000,BLOCKED:PositionOpen
2025.11.13 10:30:00,LONG,52,4237.57000,BLOCKED:PositionOpen
2025.11.13 10:45:00,LONG,47,4236.21000,BLOCKED:DailyQuota
2025.11.13 10:50:00,LONG,42,4236.28000,BLOCKED:DailyQuota
2025.11.13 11:35:00,LONG,70,4232.21000,BLOCKED:DailyQuota
2025.11.13 15:00:00,LONG,77,4242.46000,BLOCKED:DailyQuota
2025.11.13 23:10:00,LONG,72,4180.28000,BLOCKED:DailyQuota
2025.11.14 01:30:00,LONG,25,4179.31000,OK
2025.11.14 01:40:00,LONG,72,4181.82000,BLOCKED:PositionOpen
2025.11.14 02:15:00,LONG,44,4185.86000,BLOCKED:PositionOpen
2025.11.14 02:20:00,LONG,46,4188.63000,BLOCKED:PositionOpen
2025.11.14 02:40:00,LONG,72,4189.54000,BLOCKED:PositionOpen
2025.11.14 05:10:00,LONG,42,4207.56000,BLOCKED:PositionOpen
2025.11.14 05:20:00,LONG,59,4207.59000,BLOCKED:PositionOpen
2025.11.14 05:25:00,LONG,72,4210.79000,BLOCKED:PositionOpen
2025.11.14 05:30:00,LONG,47,4210.96000,BLOCKED:PositionOpen
2025.11.14 06:05:00,LONG,58,4204.98000,BLOCKED:PositionOpen
2025.11.14 15:20:00,SHORT,77,4076.42000,BLOCKED:DailyQuota
2025.11.14 15:25:00,SHORT,77,4071.37000,BLOCKED:DailyQuota
2025.11.14 15:30:00,SHORT,77,4054.80000,BLOCKED:DailyQuota
2025.11.14 15:45:00,SHORT,51,4054.97000,BLOCKED:DailyQuota
2025.11.14 15:50:00,SHORT,77,4052.20000,BLOCKED:DailyQuota
2025.11.14 15:55:00,SHORT,77,4050.89000,BLOCKED:DailyQuota
2025.11.14 16:05:00,SHORT,73,4049.06000,BLOCKED:DailyQuota
2025.11.14 16:30:00,SHORT,59,4052.27000,BLOCKED:DailyQuota
2025.11.14 16:50:00,SHORT,77,4063.97000,BLOCKED:DailyQuota
2025.11.14 18:45:00,LONG,77,4108.78000,BLOCKED:DailyQuota
2025.11.14 19:05:00,LONG,51,4109.44000,BLOCKED:DailyQuota
2025.11.14 20:20:00,SHORT,60,4089.52000,BLOCKED:DailyQuota
2025.11.14 21:20:00,SHORT,81,4093.91000,BLOCKED:DailyQuota
2025.11.14 22:55:00,SHORT,60,4086.30000,BLOCKED:DailyQuota
2025.11.14 23:30:00,SHORT,51,4082.82000,BLOCKED:DailyQuota
2025.11.17 03:00:00,SHORT,47,4083.01000,OK
2025.11.17 03:20:00,SHORT,82,4087.91000,BLOCKED:PositionOpen
2025.11.17 05:25:00,SHORT,72,4077.22000,BLOCKED:PositionOpen
2025.11.17 06:15:00,SHORT,72,4084.02000,BLOCKED:PositionOpen
2025.11.17 07:50:00,SHORT,56,4057.04000,BLOCKED:PositionOpen
2025.11.17 08:25:00,SHORT,51,4060.17000,BLOCKED:PositionOpen
2025.11.17 16:45:00,SHORT,79,4074.27000,BLOCKED:PositionOpen
2025.11.17 21:10:00,SHORT,48,4058.03000,BLOCKED:PositionOpen
2025.11.17 22:00:00,SHORT,61,4011.14000,BLOCKED:DailyQuota
2025.11.17 22:35:00,SHORT,50,4025.55000,BLOCKED:DailyQuota
2025.11.18 02:45:00,SHORT,75,4037.01000,OK
2025.11.18 02:55:00,SHORT,61,4032.45000,BLOCKED:PositionOpen
2025.11.18 04:40:00,SHORT,48,4033.50000,BLOCKED:PositionOpen
2025.11.18 05:00:00,SHORT,72,4017.79000,BLOCKED:PositionOpen
2025.11.18 05:10:00,SHORT,63,4014.65000,BLOCKED:PositionOpen
2025.11.18 05:20:00,SHORT,72,4009.81000,BLOCKED:PositionOpen
2025.11.18 06:15:00,SHORT,32,4011.13000,BLOCKED:PositionOpen
2025.11.18 06:20:00,SHORT,72,4007.62000,BLOCKED:PositionOpen
2025.11.18 06:25:00,SHORT,47,4007.65000,BLOCKED:PositionOpen
2025.11.18 09:30:00,SHORT,62,4002.26000,BLOCKED:PositionOpen
2025.11.18 09:35:00,SHORT,71,4001.54000,BLOCKED:PositionOpen
2025.11.18 14:25:00,SHORT,59,4036.50000,BLOCKED:DailyQuota
2025.11.18 23:40:00,SHORT,74,4067.09000,BLOCKED:DailyQuota
2025.11.18 23:55:00,SHORT,31,4066.70000,BLOCKED:DailyQuota
2025.11.19 04:00:00,SHORT,56,4059.09000,OK
2025.11.19 04:15:00,SHORT,44,4059.92000,BLOCKED:PositionOpen
2025.11.19 04:25:00,SHORT,47,4061.61000,BLOCKED:PositionOpen
2025.11.19 08:00:00,LONG,56,4095.28000,BLOCKED:DailyQuota
2025.11.19 08:15:00,LONG,37,4097.02000,BLOCKED:DailyQuota
2025.11.19 08:30:00,LONG,49,4092.37000,BLOCKED:DailyQuota
2025.11.19 08:40:00,LONG,60,4095.10000,BLOCKED:DailyQuota
2025.11.19 08:50:00,LONG,49,4094.26000,BLOCKED:DailyQuota
2025.11.19 08:55:00,LONG,57,4094.25000,BLOCKED:DailyQuota
2025.11.19 11:50:00,LONG,77,4103.88000,BLOCKED:DailyQuota
2025.11.19 12:20:00,LONG,49,4114.73000,BLOCKED:DailyQuota
2025.11.19 12:40:00,LONG,72,4113.59000,BLOCKED:DailyQuota
2025.11.19 12:55:00,LONG,62,4112.21000,BLOCKED:DailyQuota
2025.11.19 13:10:00,LONG,52,4109.00000,BLOCKED:DailyQuota
2025.11.19 13:15:00,LONG,63,4110.15000,BLOCKED:DailyQuota
2025.11.19 13:20:00,LONG,77,4117.28000,BLOCKED:DailyQuota
2025.11.19 14:50:00,LONG,71,4118.56000,BLOCKED:DailyQuota
2025.11.19 16:55:00,LONG,67,4117.78000,BLOCKED:DailyQuota
2025.11.19 19:00:00,SHORT,77,4074.06000,BLOCKED:DailyQuota
2025.11.19 19:05:00,SHORT,77,4060.96000,BLOCKED:DailyQuota
2025.11.19 20:55:00,LONG,68,4089.89000,BLOCKED:DailyQuota
2025.11.19 22:35:00,SHORT,72,4077.13000,BLOCKED:DailyQuota
2025.11.19 22:50:00,SHORT,65,4072.37000,BLOCKED:DailyQuota
2025.11.20 01:55:00,LONG,74,4106.21000,OK
2025.11.20 02:05:00,LONG,58,4105.43000,BLOCKED:PositionOpen
2025.11.20 02:10:00,LONG,52,4108.56000,BLOCKED:PositionOpen
2025.11.20 02:35:00,LONG,49,4106.31000,BLOCKED:PositionOpen
2025.11.20 02:45:00,LONG,53,4105.27000,BLOCKED:PositionOpen
2025.11.20 08:35:00,SHORT,71,4062.15000,BLOCKED:DailyQuota
2025.11.20 09:45:00,SHORT,55,4059.73000,BLOCKED:DailyQuota
2025.11.20 09:50:00,SHORT,45,4058.93000,BLOCKED:DailyQuota
2025.11.20 15:05:00,LONG,73,4088.15000,BLOCKED:DailyQuota
2025.11.20 15:10:00,LONG,77,4091.45000,BLOCKED:DailyQuota
2025.11.20 15:40:00,LONG,77,4092.94000,BLOCKED:DailyQuota
2025.11.20 15:50:00,LONG,56,4089.12000,BLOCKED:DailyQuota
2025.11.20 18:30:00,SHORT,77,4064.23000,BLOCKED:DailyQuota
2025.11.20 19:30:00,SHORT,72,4056.14000,BLOCKED:DailyQuota
2025.11.20 19:35:00,SHORT,77,4052.24000,BLOCKED:DailyQuota
2025.11.20 19:45:00,SHORT,50,4052.15000,BLOCKED:DailyQuota
2025.11.20 21:30:00,LONG,48,4084.42000,BLOCKED:DailyQuota
2025.11.21 03:25:00,SHORT,75,4064.10000,OK
2025.11.21 03:30:00,SHORT,72,4062.04000,BLOCKED:PositionOpen
2025.11.21 04:20:00,SHORT,47,4066.35000,BLOCKED:PositionOpen
2025.11.21 06:15:00,SHORT,72,4055.10000,BLOCKED:PositionOpen
2025.11.21 06:25:00,SHORT,57,4056.32000,BLOCKED:PositionOpen
2025.11.21 07:50:00,SHORT,68,4047.29000,BLOCKED:PositionOpen
2025.11.21 09:40:00,SHORT,77,4032.43000,BLOCKED:PositionOpen
2025.11.21 09:50:00,SHORT,77,4032.33000,BLOCKED:PositionOpen
2025.11.21 12:55:00,SHORT,54,4037.78000,BLOCKED:PositionOpen
2025.11.21 13:00:00,SHORT,64,4037.09000,BLOCKED:PositionOpen
2025.11.21 13:15:00,SHORT,83,4040.45000,BLOCKED:PositionOpen
2025.11.21 13:20:00,SHORT,64,4039.31000,BLOCKED:PositionOpen
2025.11.21 13:30:00,SHORT,58,4039.65000,BLOCKED:PositionOpen
2025.11.21 13:35:00,SHORT,49,4038.35000,BLOCKED:PositionOpen
2025.11.21 16:00:00,LONG,57,4079.71000,BLOCKED:PositionOpen
2025.11.21 17:40:00,SHORT,89,4061.49000,BLOCKED:PositionOpen
2025.11.21 19:45:00,LONG,39,4083.49000,BLOCKED:DailyQuota
2025.11.21 19:50:00,LONG,52,4085.70000,BLOCKED:DailyQuota
2025.11.21 19:55:00,LONG,77,4087.95000,BLOCKED:DailyQuota
2025.11.21 20:10:00,LONG,56,4085.60000,BLOCKED:DailyQuota
2025.11.21 23:10:00,SHORT,63,4055.43000,BLOCKED:DailyQuota
2025.11.21 23:30:00,SHORT,50,4062.25000,BLOCKED:DailyQuota
2025.11.21 23:45:00,SHORT,67,4065.02000,BLOCKED:DailyQuota
2025.11.24 02:50:00,SHORT,42,4065.20000,OK
2025.11.24 02:55:00,SHORT,41,4064.59000,BLOCKED:PositionOpen
2025.11.24 03:35:00,SHORT,45,4054.90000,BLOCKED:PositionOpen
2025.11.24 04:45:00,SHORT,72,4047.56000,BLOCKED:PositionOpen
2025.11.24 04:50:00,SHORT,67,4044.07000,BLOCKED:PositionOpen
2025.11.24 05:15:00,SHORT,55,4046.82000,BLOCKED:PositionOpen
2025.11.24 05:20:00,SHORT,36,4046.71000,BLOCKED:PositionOpen
2025.11.24 07:50:00,SHORT,50,4041.99000,BLOCKED:PositionOpen
2025.11.24 14:45:00,LONG,73,4079.44000,BLOCKED:DailyQuota
2025.11.24 15:55:00,LONG,45,4077.45000,BLOCKED:DailyQuota
2025.11.24 16:05:00,LONG,77,4079.26000,BLOCKED:DailyQuota
2025.11.24 18:25:00,LONG,65,4094.03000,BLOCKED:DailyQuota
2025.11.24 18:35:00,LONG,50,4096.26000,BLOCKED:DailyQuota
2025.11.24 18:40:00,LONG,62,4096.60000,BLOCKED:DailyQuota
2025.11.24 18:45:00,LONG,77,4098.08000,BLOCKED:DailyQuota
2025.11.24 21:45:00,LONG,58,4116.18000,BLOCKED:DailyQuota
2025.11.24 21:50:00,LONG,49,4119.14000,BLOCKED:DailyQuota
2025.11.24 21:55:00,LONG,50,4119.68000,BLOCKED:DailyQuota
2025.11.24 22:05:00,LONG,72,4121.14000,BLOCKED:DailyQuota
2025.11.24 22:15:00,LONG,72,4122.17000,BLOCKED:DailyQuota
2025.11.24 22:30:00,LONG,66,4125.04000,BLOCKED:DailyQuota
2025.11.24 23:20:00,LONG,62,4132.90000,BLOCKED:DailyQuota
2025.11.24 23:40:00,LONG,48,4133.29000,BLOCKED:DailyQuota
2025.11.24 23:45:00,LONG,43,4139.77000,BLOCKED:DailyQuota
2025.11.24 23:50:00,LONG,26,4139.78000,BLOCKED:DailyQuota
2025.11.25 02:50:00,LONG,55,4135.57000,OK
2025.11.25 05:00:00,LONG,38,4151.07000,BLOCKED:DailyQuota
2025.11.25 05:10:00,LONG,56,4149.32000,BLOCKED:DailyQuota
2025.11.25 05:40:00,LONG,52,4143.22000,BLOCKED:DailyQuota
2025.11.25 13:15:00,LONG,73,4134.88000,BLOCKED:DailyQuota
2025.11.25 14:40:00,LONG,54,4136.12000,BLOCKED:DailyQuota
2025.11.25 16:25:00,LONG,78,4141.16000,BLOCKED:DailyQuota
2025.11.25 18:30:00,LONG,77,4140.66000,BLOCKED:DailyQuota
2025.11.25 18:40:00,LONG,77,4138.82000,BLOCKED:DailyQuota
2025.11.25 19:35:00,LONG,69,4157.85000,BLOCKED:DailyQuota
2025.11.25 20:00:00,LONG,52,4146.17000,BLOCKED:DailyQuota
2025.11.26 01:40:00,LONG,69,4135.35000,OK
2025.11.26 03:10:00,LONG,65,4143.90000,BLOCKED:PositionOpen
2025.11.26 03:25:00,LONG,31,4145.42000,BLOCKED:PositionOpen
2025.11.26 03:35:00,LONG,56,4147.34000,BLOCKED:PositionOpen
2025.11.26 03:40:00,LONG,51,4149.36000,BLOCKED:PositionOpen
2025.11.26 03:45:00,LONG,64,4150.48000,BLOCKED:DailyQuota
2025.11.26 04:30:00,LONG,72,4162.98000,BLOCKED:DailyQuota
2025.11.26 04:35:00,LONG,35,4163.61000,BLOCKED:DailyQuota
2025.11.26 04:50:00,LONG,55,4165.27000,BLOCKED:DailyQuota
2025.11.26 05:10:00,LONG,72,4166.97000,BLOCKED:DailyQuota
2025.11.26 05:40:00,LONG,65,4165.74000,BLOCKED:DailyQuota
2025.11.26 10:15:00,LONG,73,4165.98000,BLOCKED:DailyQuota
2025.11.26 10:20:00,LONG,52,4167.15000,BLOCKED:DailyQuota
2025.11.26 10:40:00,LONG,53,4163.08000,BLOCKED:DailyQuota
2025.11.26 11:00:00,LONG,61,4161.30000,BLOCKED:DailyQuota
2025.11.26 11:05:00,LONG,57,4164.45000,BLOCKED:DailyQuota
2025.11.26 14:25:00,LONG,45,4170.18000,BLOCKED:DailyQuota
2025.11.26 18:40:00,LONG,77,4164.76000,BLOCKED:DailyQuota
2025.11.26 18:45:00,LONG,77,4167.38000,BLOCKED:DailyQuota
2025.11.26 19:00:00,LONG,51,4167.07000,BLOCKED:DailyQuota
2025.11.26 19:45:00,LONG,26,4169.10000,BLOCKED:DailyQuota
2025.11.26 20:15:00,LONG,77,4171.24000,BLOCKED:DailyQuota
2025.11.26 22:25:00,LONG,79,4167.06000,BLOCKED:DailyQuota
2025.11.26 23:40:00,LONG,57,4167.03000,BLOCKED:DailyQuota
2025.11.27 01:45:00,LONG,68,4165.27000,OK
2025.11.27 09:25:00,LONG,37,4161.05000,BLOCKED:DailyQuota
2025.11.27 09:40:00,LONG,65,4159.79000,BLOCKED:DailyQuota
2025.11.27 09:50:00,LONG,47,4159.59000,BLOCKED:DailyQuota
2025.11.27 10:30:00,LONG,50,4165.22000,BLOCKED:DailyQuota
2025.11.27 10:50:00,LONG,71,4166.04000,BLOCKED:DailyQuota
2025.11.27 14:20:00,LONG,46,4158.20000,BLOCKED:DailyQuota
2025.11.27 17:30:00,LONG,47,4161.09000,BLOCKED:DailyQuota
2025.11.27 20:05:00,LONG,68,4158.14000,BLOCKED:DailyQuota
2025.11.27 21:00:00,LONG,35,4159.35000,BLOCKED:DailyQuota
2025.11.27 21:05:00,LONG,42,4159.68000,BLOCKED:DailyQuota
2025.11.28 02:35:00,LONG,75,4180.66000,OK
2025.11.28 02:45:00,LONG,45,4179.18000,BLOCKED:PositionOpen
2025.11.28 02:55:00,LONG,49,4182.61000,BLOCKED:PositionOpen
2025.11.28 03:25:00,LONG,50,4188.26000,BLOCKED:PositionOpen
2025.11.28 03:40:00,LONG,72,4190.85000,BLOCKED:PositionOpen
2025.11.28 03:45:00,LONG,60,4192.52000,BLOCKED:PositionOpen
2025.11.28 04:15:00,LONG,45,4189.56000,BLOCKED:PositionOpen
2025.11.28 04:20:00,LONG,43,4190.00000,BLOCKED:PositionOpen
2025.11.28 04:25:00,LONG,46,4191.12000,BLOCKED:PositionOpen
2025.11.28 08:45:00,LONG,81,4187.77000,BLOCKED:PositionOpen
2025.11.28 14:15:00,LONG,56,4176.95000,BLOCKED:DailyQuota
2025.11.28 14:40:00,LONG,72,4175.27000,BLOCKED:DailyQuota
2025.11.28 17:25:00,LONG,63,4190.01000,BLOCKED:DailyQuota
2025.11.28 17:30:00,LONG,54,4197.02000,BLOCKED:DailyQuota
2025.11.28 17:45:00,LONG,69,4197.36000,BLOCKED:DailyQuota
2025.11.28 18:50:00,LONG,44,4207.83000,BLOCKED:DailyQuota
2025.11.28 19:05:00,LONG,77,4209.29000,BLOCKED:DailyQuota
2025.11.28 19:10:00,LONG,50,4211.27000,BLOCKED:DailyQuota
2025.11.28 19:20:00,LONG,74,4208.21000,BLOCKED:DailyQuota
2025.11.28 19:50:00,LONG,70,4213.30000,BLOCKED:DailyQuota
2025.11.28 19:55:00,LONG,77,4215.53000,BLOCKED:DailyQuota
2025.11.28 20:20:00,LONG,68,4216.22000,BLOCKED:DailyQuota
2025.11.28 20:50:00,LONG,64,4223.34000,BLOCKED:DailyQuota
2025.11.28 21:25:00,LONG,45,4217.75000,BLOCKED:DailyQuota
2025.12.01 01:05:00,LONG,75,4225.76000,OK
2025.12.01 02:45:00,LONG,72,4232.13000,BLOCKED:DailyQuota
2025.12.01 02:55:00,LONG,72,4232.87000,BLOCKED:DailyQuota
2025.12.01 04:00:00,LONG,69,4255.22000,BLOCKED:DailyQuota
2025.12.01 04:50:00,LONG,51,4240.41000,BLOCKED:DailyQuota
2025.12.01 05:00:00,LONG,72,4242.88000,BLOCKED:DailyQuota
2025.12.01 06:50:00,LONG,44,4244.24000,BLOCKED:DailyQuota
2025.12.01 06:55:00,LONG,57,4246.23000,BLOCKED:DailyQuota
2025.12.01 07:10:00,LONG,44,4242.71000,BLOCKED:DailyQuota
2025.12.01 09:10:00,LONG,77,4238.53000,BLOCKED:DailyQuota
2025.12.01 09:25:00,LONG,80,4237.97000,BLOCKED:DailyQuota
2025.12.01 10:00:00,LONG,60,4246.71000,BLOCKED:DailyQuota
2025.12.01 10:05:00,LONG,77,4247.72000,BLOCKED:DailyQuota
2025.12.01 10:15:00,LONG,59,4251.22000,BLOCKED:DailyQuota
2025.12.01 10:20:00,LONG,61,4253.05000,BLOCKED:DailyQuota
2025.12.01 11:00:00,LONG,77,4245.06000,BLOCKED:DailyQuota
2025.12.01 11:05:00,LONG,54,4247.77000,BLOCKED:DailyQuota
2025.12.01 11:25:00,LONG,40,4248.90000,BLOCKED:DailyQuota
2025.12.01 20:45:00,LONG,77,4242.58000,BLOCKED:DailyQuota
2025.12.01 21:00:00,LONG,78,4240.48000,BLOCKED:DailyQuota
2025.12.01 21:40:00,LONG,63,4241.71000,BLOCKED:DailyQuota
2025.12.02 04:50:00,LONG,89,4224.28000,OK
2025.12.02 05:20:00,LONG,74,4226.22000,BLOCKED:PositionOpen
2025.12.02 14:25:00,LONG,77,4204.84000,BLOCKED:DailyQuota
2025.12.02 14:40:00,LONG,60,4206.27000,BLOCKED:DailyQuota
2025.12.02 14:50:00,LONG,42,4205.77000,BLOCKED:DailyQuota
2025.12.02 14:55:00,LONG,77,4208.40000,BLOCKED:DailyQuota
2025.12.02 15:00:00,LONG,52,4209.18000,BLOCKED:DailyQuota
2025.12.02 15:05:00,LONG,77,4211.77000,BLOCKED:DailyQuota
2025.12.02 15:25:00,LONG,61,4208.44000,BLOCKED:DailyQuota
2025.12.02 16:00:00,LONG,65,4212.49000,BLOCKED:DailyQuota
2025.12.02 19:35:00,LONG,95,4194.05000,BLOCKED:DailyQuota
2025.12.02 19:50:00,LONG,55,4196.54000,BLOCKED:DailyQuota
2025.12.02 20:05:00,LONG,76,4195.06000,BLOCKED:DailyQuota
2025.12.02 22:15:00,LONG,73,4198.56000,BLOCKED:DailyQuota
2025.12.02 22:30:00,LONG,63,4198.79000,BLOCKED:DailyQuota
2025.12.02 22:35:00,LONG,72,4204.06000,BLOCKED:DailyQuota
2025.12.02 22:40:00,LONG,72,4210.34000,BLOCKED:DailyQuota
2025.12.02 23:35:00,LONG,47,4210.84000,BLOCKED:DailyQuota
2025.12.03 04:30:00,LONG,75,4223.32000,OK
2025.12.03 04:35:00,LONG,72,4227.41000,BLOCKED:PositionOpen
2025.12.03 04:40:00,LONG,69,4228.78000,BLOCKED:PositionOpen
2025.12.03 05:20:00,LONG,52,4225.77000,BLOCKED:PositionOpen
2025.12.03 13:55:00,LONG,84,4206.53000,BLOCKED:DailyQuota
2025.12.03 14:40:00,LONG,64,4212.58000,BLOCKED:DailyQuota
2025.12.03 14:45:00,LONG,47,4214.36000,BLOCKED:DailyQuota
2025.12.03 14:55:00,LONG,51,4212.13000,BLOCKED:DailyQuota
2025.12.03 15:00:00,LONG,69,4213.72000,BLOCKED:DailyQuota
2025.12.03 15:20:00,LONG,55,4220.73000,BLOCKED:DailyQuota
2025.12.03 15:30:00,LONG,49,4220.99000,BLOCKED:DailyQuota
2025.12.03 16:00:00,LONG,76,4237.13000,BLOCKED:DailyQuota
2025.12.03 16:15:00,LONG,64,4226.98000,BLOCKED:DailyQuota
2025.12.03 18:35:00,LONG,63,4222.92000,BLOCKED:DailyQuota
2025.12.03 22:30:00,LONG,58,4210.33000,BLOCKED:DailyQuota
2025.12.03 22:40:00,LONG,86,4210.34000,BLOCKED:DailyQuota
2025.12.04 03:30:00,LONG,79,4213.30000,OK
2025.12.04 03:40:00,LONG,52,4214.50000,BLOCKED:PositionOpen
2025.12.04 03:45:00,LONG,34,4214.82000,BLOCKED:PositionOpen
2025.12.04 09:55:00,LONG,91,4192.29000,BLOCKED:DailyQuota
2025.12.04 13:05:00,LONG,79,4198.92000,BLOCKED:DailyQuota
2025.12.04 13:10:00,LONG,77,4205.41000,BLOCKED:DailyQuota
2025.12.04 13:20:00,LONG,57,4202.77000,BLOCKED:DailyQuota
2025.12.04 16:55:00,LONG,66,4204.31000,BLOCKED:DailyQuota
2025.12.04 17:10:00,LONG,85,4198.61000,BLOCKED:DailyQuota
2025.12.04 17:30:00,LONG,76,4206.13000,BLOCKED:DailyQuota
2025.12.04 18:45:00,LONG,66,4211.12000,BLOCKED:DailyQuota
2025.12.04 18:50:00,LONG,77,4212.60000,BLOCKED:DailyQuota
2025.12.04 23:00:00,LONG,84,4209.98000,BLOCKED:DailyQuota
2025.12.05 05:00:00,LONG,70,4207.66000,OK
2025.12.05 06:15:00,LONG,70,4213.86000,BLOCKED:PositionOpen
2025.12.05 06:50:00,LONG,41,4214.99000,BLOCKED:PositionOpen
2025.12.05 07:10:00,LONG,68,4216.41000,BLOCKED:PositionOpen
2025.12.05 07:25:00,LONG,31,4216.60000,BLOCKED:PositionOpen
2025.12.05 07:40:00,LONG,43,4219.93000,BLOCKED:PositionOpen
2025.12.05 07:45:00,LONG,55,4220.28000,BLOCKED:PositionOpen
2025.12.05 08:00:00,LONG,28,4220.69000,BLOCKED:PositionOpen
2025.12.05 08:05:00,LONG,30,4220.75000,BLOCKED:PositionOpen
2025.12.05 08:10:00,LONG,59,4227.03000,BLOCKED:PositionOpen
2025.12.05 08:20:00,LONG,44,4226.37000,BLOCKED:PositionOpen
2025.12.05 08:25:00,LONG,59,4229.44000,BLOCKED:PositionOpen
2025.12.05 09:05:00,LONG,54,4225.26000,BLOCKED:PositionOpen
2025.12.05 12:55:00,LONG,70,4224.49000,BLOCKED:PositionOpen
2025.12.05 15:15:00,LONG,57,4228.24000,BLOCKED:DailyQuota
2025.12.05 15:25:00,LONG,52,4229.12000,BLOCKED:DailyQuota
2025.12.05 16:45:00,LONG,72,4236.50000,BLOCKED:DailyQuota
2025.12.05 16:50:00,LONG,77,4243.13000,BLOCKED:DailyQuota
2025.12.05 16:55:00,LONG,52,4245.57000,BLOCKED:DailyQuota
2025.12.08 02:50:00,LONG,39,4209.78000,OK
2025.12.08 03:15:00,LONG,61,4206.14000,BLOCKED:PositionOpen
2025.12.08 03:25:00,LONG,59,4209.49000,BLOCKED:PositionOpen
2025.12.08 05:35:00,LONG,34,4210.32000,BLOCKED:PositionOpen
2025.12.08 05:50:00,LONG,37,4208.30000,BLOCKED:PositionOpen
2025.12.08 05:55:00,LONG,50,4209.76000,BLOCKED:PositionOpen
2025.12.08 06:10:00,LONG,68,4210.21000,BLOCKED:PositionOpen
2025.12.08 09:00:00,LONG,55,4217.52000,BLOCKED:PositionOpen
2025.12.08 14:45:00,LONG,54,4212.60000,BLOCKED:PositionOpen
2025.12.08 14:55:00,LONG,74,4213.55000,BLOCKED:PositionOpen
